lat,long
18.790924043901672,98.97405151032929
18.81383553116256,99.00110889723686
18.824680484581425,98.9985295634783
18.759246964251975,99.00700633106477
18.815427683952272,98.98355349028157
18.760169992848663,98.94989729178668
18.76471201638495,98.9662156879169
18.797299944580793,99.00098671402651
18.824150169891556,98.97840015471667
18.77543718210549,98.95321630674178
18.834208436685437,99.02194515704296
18.82960665880007,98.95024336786504
18.784871829785533,98.98594307736147
18.808032950728975,99.00988013660097
18.838842084165726,98.9955047459115
18.772366834712276,99.00611793604337
18.784936654345934,98.98843628197426
18.77610520037691,99.02191345069858
18.83718049769747,98.97492919754578
18.78236915376399,98.99261337779055
18.79309637858201,98.9898729298926
18.762902982152454,99.0176405966972
18.78944777583545,99.00892003144477
18.80136019038775,98.97257887739681
18.815133812801893,99.01089634040378
18.78264624575946,99.00785838879109
18.77380822115389,98.99394780742611
18.7617795296952,98.9594984039106
18.761926403880697,98.97577881227078
18.78718989887661,99.02109764100304
18.80806742572256,98.95304027763214
18.789609983792264,99.00752237543891
18.779135666910804,98.99765730488028
18.838611413253435,98.97792735015487
18.80848432586643,99.00512255464886
18.803349079435286,98.96040600021118
18.833678517832315,98.97389820668765
18.776443478525053,99.00615373637618
18.815542559845095,98.99286299291606
18.82952047417683,98.95772399719488
18.780891012170912,99.02306851068369
18.817957771420797,99.02590729752215
18.789745699470256,98.96402530581364
18.801451302152415,98.95593805782197
18.831469709112305,98.97349223002709
18.794783892844396,98.95407687424539
18.76012324227825,98.96571711108912
18.781585194417666,98.98446528758966
18.780314147253858,98.98973177835012
18.78428756552724,99.00526219317196
18.819497597938085,98.96615841480612
18.775646119204094,98.99280105645961
18.768611429560753,98.99312978570708
18.767045583224487,98.96880806084926
18.7803153150102,98.96493350070479
18.781143691500635,98.99025437765296
18.786027453734714,99.01738672517064
18.83266678936961,98.96495254163075
18.801071881498682,98.95128652335616
18.81907631715132,98.9837753840027
18.822004226525046,99.01246300492141
18.789044379497966,98.95723812660829
18.781251786841942,99.0269552482352
18.81512710234588,98.96573886030866
18.8330881765698,98.95335815783895
18.813303494902573,98.95096094922434
18.82625365179926,99.00205481742641
18.771993029614073,98.98878791748503
18.80484744345694,98.97154444602741
18.787248063082444,98.98014207309028
18.807345855449967,99.00298574293973
18.83796147657625,99.00099747490046
18.812599683687512,98.98652266121356
18.819489845036383,98.99403698487728
18.777850418458193,98.99610494539515
18.81729040546287,98.98865533037363
18.813359421422746,98.98222005190074
18.80556454902833,98.97666382008683
18.760590285388155,99.02624201669298
18.80569528568417,99.02553662317335
18.837700627786923,98.969527491259
18.83176522055535,98.9820755353582
18.822050199618456,98.97193808528134
18.83044335710629,98.95261868229929
18.761331255884418,98.98475793358375
18.7775928100313,98.99151813968633
18.79124920773647,98.96660138605957
18.767730722209446,99.0040298704782
18.79182354518638,98.96894457184126
18.773027337125814,98.98920267236159
18.77421928691205,98.98262825813438
18.805461460554348,98.97399597513609
18.80410235180946,98.97534649277257
18.811114039077815,98.96696411055495
18.800947614744345,98.94944269583283
18.770117233413156,98.95709453680773
18.81096521690634,98.99309306079027
18.822796982363553,99.00999777070125
18.764118852613606,98.98557617166514
18.799754846512673,98.97010384365039
18.768371463243305,99.003577183988
18.80665400362179,99.00982642695072
18.80309385248901,98.99286071674638
18.812711299138563,98.97953355259408
18.777181914651763,98.96780622152036
18.83768584769344,98.99312539304131
18.818604304153194,98.99436988026696
18.83335461695271,98.96392011343262
18.81772206799301,99.01907292467848
18.811097137947556,98.9811129614137
18.794302350549096,98.95363205572868
18.773933357477482,98.99219159738306
18.785020018733817,99.02454212919541
18.836143853658417,99.02214488737913
18.81700242674879,98.96448023182089
18.780322951502644,98.9948728541335
18.803292053014054,99.00790269789312
18.820164953453272,98.98436811525112
18.80386391573437,99.01278165972987
18.795188207232346,99.01847376776225
18.767908154169294,98.9551512030002
18.80117021252001,99.02739923444612
18.807142700665825,98.98826855944448
18.773464398900074,98.96018226949272
18.82074144596215,98.96795434140624
18.791853908866536,98.98620177513777
18.794070107689446,98.98199207631372
18.788998493372876,98.98510370005067
18.759372846406507,99.01179467771829
18.81472061222996,98.95544175679666
18.77072003478628,98.95910239153808
18.79794658132514,98.95614583919254
18.805845893608478,98.96534042472169
18.80720990782613,99.01063199628432
18.7644784983433,99.0037035465042
18.782784872238743,98.98787038770985
18.790402099467162,99.01578260590448
18.835747336530027,99.01122139651697
18.760831288463173,98.96912825010517
18.830498991352336,98.9999363448251
18.804486369231,99.00372992155947
18.821467925210015,98.97115235087708
18.798174955826077,98.95232356424465
18.797090386206932,99.0062066072261
18.828294665124957,98.96957680178107
18.808748606251044,98.95940373438278
18.7915850219243,98.98307243510928
18.814802325406934,99.01474175586775
18.79997159615464,98.94973052151768
18.837252747531252,99.00545145180334
18.773784255971314,98.9772557434509
18.792753320774004,98.97596462039954
18.817172475594255,98.96946198870506
18.82276982926618,98.96924172671763
18.77796034747543,98.97116559117148
18.792924051901217,98.9705112796073
18.821192087497213,98.95642190746676
18.810756359527023,98.95224633754681
18.79465574367202,98.9575503641022
18.763218598362457,99.00516132239814
18.769223544184694,99.00648817735845
18.827505629146998,98.98269490824215
18.794645440072312,99.00889731090523
18.83248744403849,98.98961292405657
18.796818233182968,99.01533094777274
18.803778998138792,99.02137875334458
18.76513527103735,99.02063956928829
18.83345225562261,98.99428993886174
18.796747189805377,98.9639479661782
18.81305682351128,98.97322362012063
18.832284359086575,98.95129044486086
18.77561142559434,98.99046468132883
18.78230413505886,98.98292271045881
18.79555669446324,98.97753012248837
18.803759881497907,98.9982073939928
18.804177455419044,99.0183493294052
18.770128283323082,98.9774316299324
18.803792426273983,98.99445335180033
18.78445227266753,98.97667641889235
18.774766608289752,99.01760265577651
18.808722018697946,99.0113443903997
18.7750302898893,98.99427939765472
18.80306622331617,98.97213838276346
18.83728130867571,98.98451367039007
18.773830801449222,98.96230646699057
18.776376299568465,98.97671722939123
18.806271271000092,98.9772869981184
18.778301755439706,98.96360583641938
18.761424838029324,99.01708351200335
18.793215535647924,98.9550529026075
18.838719526144665,98.98068721533903
18.787978215431792,98.95816005836085
18.82422431520581,98.97845554676918
18.771383526862586,98.97115361575527
18.761960405099632,98.99892363750881
18.83687710302366,98.9563565221634
18.838444319692236,98.95536683164522
18.75959310063393,98.96621323458311
18.79672363310574,98.98887301811557
18.763369087857665,98.96028411657824
18.772745078136193,98.98867965834364
18.833824104757813,98.94879281502465
18.79725834223921,98.97058006987358
18.767637394370443,98.98735178324847
18.81723415780885,99.0038482671798
18.827145528483005,98.99144117015078
18.792940447930338,98.97479907447632
18.83242145561561,99.015622745831
18.799225910285514,98.96358574941534
18.782929619025158,98.9876747857007
18.823618287390488,98.99786311861621
18.770410211378824,98.98771826263852
18.791717512946747,98.96648742813787
18.78652947396849,99.01890740194749
18.832998506783156,98.96922789722518
18.768034973443946,99.00921353917465
18.790914102102004,98.9570841867714
18.814450800711427,98.97350647704391
18.781542080395827,98.97503165470486
18.791418625759295,98.99769693731221
18.767588490805945,98.99483974296348
18.782973572787693,99.01931363709414
18.76923070683281,99.02055982056686
18.820757597052634,98.97175540564865
18.818993446914995,99.0092748327278
18.80123746591111,98.98647439028284
18.788512178586153,99.02394439800776
18.79739994715298,98.9826892479496
18.805539682702275,98.96425993464145
18.77036350293318,98.99751057938404
18.79888007031557,99.00825569166325
18.784476131606162,98.97390601216355
18.830882548771413,99.01270289371841
18.791704419828807,99.02405406930114
18.791228614255118,98.99544440512382
18.77836156555537,98.9697185122919
18.783651048745195,98.96905563105858
18.787071357710396,98.98356203155802
18.80860231946506,98.9877147363483
18.77547117155286,98.94985882926042
18.78706697599857,98.96630927172939
18.810012491870744,98.9905121280329
18.834283144518015,98.98590955701889
18.791331440300358,98.99734179965614
18.827144442333555,98.99916759438172
18.825440536533264,99.02753698391263
18.82082279038778,98.94901281744905
18.791222277097493,98.95447113933272
18.775916032839966,98.95975704888548
18.77505717695556,98.96308531787898
18.77244415392371,98.97247245572885
18.771974301507452,99.00216315483098
18.81774337570402,98.99063003731747
18.817814135302477,98.97220541445479
18.77379334684043,99.02055440029953
18.773857634246756,98.9589113530096
18.777283158903412,98.9636399352354
18.79507707238953,98.9814735552885
18.77037407325437,98.9531739202838
18.813239430078767,99.02062240231041
18.769827030906537,98.96558046614682
18.823243992639238,99.00176835433676
18.777842161843683,99.0036785203835
18.828119764219217,99.025228090174
18.77806387156405,98.97076102368067
18.776460959944842,99.02003169651799
18.802517013212164,98.98488466439079
18.806726731685828,99.00179027648663
18.768532651065044,99.02218726349636
18.807125544521117,98.9978273897696
18.82331850992999,99.02037661420891
18.81060117183136,98.98345242534522
18.77315046486987,99.01072504518284
18.762665642576238,98.97866781318363
18.800802742814362,99.00887820473851
18.790268296212208,98.99872458319639
18.83751730853164,98.95333164687962
18.79449897349959,98.97089747384786
18.82335489462377,98.9541411747296
18.82292192790473,98.97537692586825
18.802353009224785,99.01852767274805
18.789216345950887,98.96937683345334
18.81268217931116,98.95325380416482
18.797534530039925,98.95800104262639
18.772030341897597,98.98269702569083
18.775664841346156,99.00380135735243
18.837029179770894,99.00653541325701
18.8041328165736,99.0251913178704
18.77643408849133,99.02062970450345
18.80695578014761,99.0245840314358
18.764877551291296,99.00753402672487
18.808548617103877,98.98611383735414
18.804508513507507,98.9544877733779
18.836367490468568,99.01755865164657
18.814869118779047,98.96118603743271
18.795723228698904,98.98282727463248
18.812316386358972,99.01765650893799
18.77290493540287,98.96115922778264
18.788730682685213,99.00777826335445
18.79176421783529,99.00795462956242
18.818820991366344,98.95068582993298
18.825572770611767,99.00013756915526
18.785735055527788,98.98554523434127
18.810675845886525,98.98780336573765
18.79559708445355,98.97715777404542
18.798078611096695,98.99081760618841
18.825943455186284,98.95166900105873
18.831422393049188,98.98966878741255
18.78564259319382,98.97423521285529
18.778279670916923,98.9769282822651
18.83480907327392,98.99702264427758
18.800071763280826,98.99979993649174
18.769688231776573,98.9837567375117
18.788802960867294,98.99448939748098
18.790213033009728,99.0144405252166
18.77604749687984,98.99825977675305
18.785102393646635,98.96735094046149
18.799811723887345,98.99548453992975
18.793908870669814,99.00280086431485
18.79523766438862,99.00276999205354
18.83733315449022,98.96630028230987
18.762416869792595,99.02202426196436
18.794201299398686,98.99453442449085
18.83433026846492,99.0184875050196
18.815884901364075,98.98338270444194
18.803637273961325,99.02545055924955
18.790884808029404,99.02733271014544
18.778177007910493,99.00767475229934
18.806279952173796,98.95442013226243
18.821508582005418,98.99355025134219
18.78797856643041,98.97008025798527
18.82326266407489,98.97096681382031
18.763053900560536,98.98390839159927
18.78235118678142,99.00923059965422
18.8064314201254,98.98611840694413
18.789993386209204,98.9977769467537
18.791201673443204,99.00207467934811
18.831878660435837,99.01077851495448
18.805719130676746,98.9880703896366
18.828037352572174,98.97207225506996
18.80855511618463,98.95631834156376
18.761176732233157,98.96705079885488
18.774577998295808,98.97599651347973
18.800528304069076,98.97835600615599
18.821850485865003,98.95629060307009
18.835074812259702,98.99642624393081
18.825856231432187,99.01459571888006
18.760746976710493,98.95189819405225
18.76107114600127,99.02498510395452
18.785996172926417,98.96335943388739
18.817375011714564,98.97593022276752
18.76633202351,99.00666087539595
18.76878855823844,98.98937926354424
18.788334979679274,98.96264122487219
18.828518546799987,98.9575160647079
18.78575438123294,98.9836515246398
18.763524095476605,98.96261570532235
18.77116102882608,99.01413449315434
18.824256667450868,99.02266369474629
18.812063940771512,98.97621880526161
18.79413512296591,98.96482403659721
18.810640142164353,99.00804528474406
18.767918039889857,98.95413449654647
18.81870436380705,99.01280909152293
18.788604427569958,99.01394806027331
18.761053513076686,99.00103740257362
18.765377248646892,99.00577935423728
18.814276419863848,98.95099444620206
18.764616618202897,98.9793652135986
18.784335883349335,98.98412994505311
18.773017513734434,99.00695469941628
18.76522176722074,99.00007384071121
18.77361119126385,99.02423693970263
18.763382089569077,98.97756041555903
18.811376871601105,99.02677756072183
18.831347988499125,98.970041766573
18.768310816389892,98.976699831371
18.777136181313665,99.00611573795034
18.78699708377302,99.01746951026789
18.783558402358683,98.98518669554159
18.763019609457952,99.02135705626135
18.8235781029544,98.95308912518598
18.82044335174302,98.95660323671984
18.828635555990253,99.01375853904483
18.826244189766992,98.99318877740257
18.776926838690677,98.95368265411565
18.806954106356105,98.96200733588084
18.81309392171346,99.00558255805626
18.835661759284854,98.95909582375047
18.820545240946362,98.95216601499352
18.802476894543474,98.99218928986562
18.82929158858591,98.99092019893102
18.785743137925355,99.01284825788818
18.7646372564699,98.94968826918337
18.76097914494837,98.96729838153811
18.825429993561535,98.95893069136014
18.831316009545464,99.00628451444511
18.79769737692458,99.00549869038277
18.810434696504714,98.96064531369642
18.76275807215992,99.00513880559313
18.799435101668987,98.9799571800188
